asof_date,src,symbol,v8_local_industry_id,v8_local_industry_name,v7_sw_l1_code,v7_sw_l1_name,mapping_type,manual_review_flag,jaccard_score,coverage_vs_v8,coverage_vs_v7,decision_reason
2026-03-30,SW2014,300626,850741.SI,850741.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.059809,1.0,0.059809,high_v8_coverage_single_parent
2026-03-30,SW2014,300627,851026.SI,851026.SI,801770.SI,通信,ONE_TO_ONE,0,0.197183,1.0,0.197183,high_v8_coverage_single_parent
2026-03-30,SW2014,300628,851026.SI,851026.SI,801770.SI,通信,ONE_TO_ONE,0,0.197183,1.0,0.197183,high_v8_coverage_single_parent
2026-03-30,SW2014,300629,857451.SI,857451.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.42,0.984375,0.422819,high_v8_coverage_single_parent
2026-03-30,SW2014,300631,859721.SI,859721.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,300632,850832.SI,850832.SI,801080.SI,电子,ONE_TO_ONE,0,0.058939,1.0,0.058939,high_v8_coverage_single_parent
2026-03-30,SW2014,300633,851532.SI,851532.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.072106,1.0,0.072106,high_v8_coverage_single_parent
2026-03-30,SW2014,300634,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2014,300635,857261.SI,857261.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.232955,1.0,0.232955,high_v8_coverage_single_parent
2026-03-30,SW2014,300636,851511.SI,851511.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.079696,1.0,0.079696,high_v8_coverage_single_parent
2026-03-30,SW2014,300637,850339.SI,850339.SI,801030.SI,化工,ONE_TO_ONE,0,0.16044,1.0,0.16044,high_v8_coverage_single_parent
2026-03-30,SW2014,300638,851026.SI,851026.SI,801770.SI,通信,ONE_TO_ONE,0,0.197183,1.0,0.197183,high_v8_coverage_single_parent
2026-03-30,SW2014,300639,851534.SI,851534.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.074004,1.0,0.074004,high_v8_coverage_single_parent
2026-03-30,SW2014,300640,851491.SI,851491.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.133721,1.0,0.133721,high_v8_coverage_single_parent
2026-03-30,SW2014,300641,850339.SI,850339.SI,801030.SI,化工,ONE_TO_ONE,0,0.16044,1.0,0.16044,high_v8_coverage_single_parent
2026-03-30,SW2014,300642,851534.SI,851534.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.074004,1.0,0.074004,high_v8_coverage_single_parent
2026-03-30,SW2014,300643,850925.SI,850925.SI,801880.SI,汽车,ONE_TO_ONE,0,0.166667,1.0,0.166667,high_v8_coverage_single_parent
2026-03-30,SW2014,300644,850353.SI,850353.SI,801030.SI,化工,ONE_TO_ONE,0,0.03956,1.0,0.03956,high_v8_coverage_single_parent
2026-03-30,SW2014,300645,850703.SI,850703.SI,801750.SI,计算机,ONE_TO_ONE,0,0.158311,1.0,0.158311,high_v8_coverage_single_parent
2026-03-30,SW2014,300647,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2014,300648,857373.SI,857373.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.04067,1.0,0.04067,high_v8_coverage_single_parent
2026-03-30,SW2014,300649,857251.SI,857251.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.119318,1.0,0.119318,high_v8_coverage_single_parent
2026-03-30,SW2014,300650,850841.SI,850841.SI,801080.SI,电子,ONE_TO_ONE,0,0.064833,1.0,0.064833,high_v8_coverage_single_parent
2026-03-30,SW2014,300651,851452.SI,851452.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.098837,1.0,0.098837,high_v8_coverage_single_parent
2026-03-30,SW2014,300652,850924.SI,850924.SI,801880.SI,汽车,ONE_TO_ONE,0,0.064815,1.0,0.064815,high_v8_coverage_single_parent
2026-03-30,SW2014,300653,851533.SI,851533.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.098672,1.0,0.098672,high_v8_coverage_single_parent
2026-03-30,SW2014,300654,857691.SI,857691.SI,801760.SI,传媒,ONE_TO_ONE,0,0.064103,1.0,0.064103,high_v8_coverage_single_parent
2026-03-30,SW2014,300655,850861.SI,850861.SI,801080.SI,电子,ONE_TO_ONE,0,0.066798,1.0,0.066798,high_v8_coverage_single_parent
2026-03-30,SW2014,300656,850841.SI,850841.SI,801080.SI,电子,ONE_TO_ONE,0,0.064833,1.0,0.064833,high_v8_coverage_single_parent
2026-03-30,SW2014,300657,850822.SI,850822.SI,801080.SI,电子,ONE_TO_ONE,0,0.082515,1.0,0.082515,high_v8_coverage_single_parent
2026-03-30,SW2014,300658,859811.SI,859811.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,300659,850703.SI,850703.SI,801750.SI,计算机,ONE_TO_ONE,0,0.158311,1.0,0.158311,high_v8_coverage_single_parent
2026-03-30,SW2014,300660,850741.SI,850741.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.059809,1.0,0.059809,high_v8_coverage_single_parent
2026-03-30,SW2014,300661,850815.SI,850815.SI,801080.SI,电子,ONE_TO_ONE,0,0.068762,1.0,0.068762,high_v8_coverage_single_parent
2026-03-30,SW2014,300663,851041.SI,851041.SI,801750.SI,计算机,ONE_TO_ONE,0,0.255937,1.0,0.255937,high_v8_coverage_single_parent
2026-03-30,SW2014,300664,859712.SI,859712.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,300665,850335.SI,850335.SI,801030.SI,化工,ONE_TO_ONE,0,0.035165,1.0,0.035165,high_v8_coverage_single_parent
2026-03-30,SW2014,300666,850813.SI,850813.SI,801080.SI,电子,ONE_TO_ONE,0,0.047151,1.0,0.047151,high_v8_coverage_single_parent
2026-03-30,SW2014,300667,850731.SI,850731.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.086885,1.0,0.086885,high_v8_coverage_single_parent
2026-03-30,SW2014,300668,857261.SI,857261.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.232955,1.0,0.232955,high_v8_coverage_single_parent
2026-03-30,SW2014,300669,850728.SI,850728.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.022951,1.0,0.022951,high_v8_coverage_single_parent
2026-03-30,SW2014,300670,857382.SI,857382.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.059809,1.0,0.059809,high_v8_coverage_single_parent
2026-03-30,SW2014,300671,850815.SI,850815.SI,801080.SI,电子,ONE_TO_ONE,0,0.068762,1.0,0.068762,high_v8_coverage_single_parent
2026-03-30,SW2014,300672,850814.SI,850814.SI,801080.SI,电子,ONE_TO_ONE,0,0.100196,1.0,0.100196,high_v8_coverage_single_parent
2026-03-30,SW2014,300674,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2014,300675,857261.SI,857261.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.232955,1.0,0.232955,high_v8_coverage_single_parent
2026-03-30,SW2014,300677,851533.SI,851533.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.098672,1.0,0.098672,high_v8_coverage_single_parent
2026-03-30,SW2014,300678,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2014,300679,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2014,300680,850923.SI,850923.SI,801880.SI,汽车,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2014,300681,850926.SI,850926.SI,801880.SI,汽车,ONE_TO_ONE,0,0.111111,1.0,0.111111,high_v8_coverage_single_parent
2026-03-30,SW2014,300682,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2014,300683,851563.SI,851563.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.055028,1.0,0.055028,high_v8_coverage_single_parent
2026-03-30,SW2014,300684,850861.SI,850861.SI,801080.SI,电子,ONE_TO_ONE,0,0.066798,1.0,0.066798,high_v8_coverage_single_parent
2026-03-30,SW2014,300685,851534.SI,851534.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.074004,1.0,0.074004,high_v8_coverage_single_parent
2026-03-30,SW2014,300686,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2014,300687,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2014,300688,859852.SI,859852.SI,801210.SI,休闲服务,ONE_TO_ONE,0,0.11828,1.0,0.11828,high_v8_coverage_single_parent
2026-03-30,SW2014,300689,851026.SI,851026.SI,801770.SI,通信,ONE_TO_ONE,0,0.197183,1.0,0.197183,high_v8_coverage_single_parent
2026-03-30,SW2014,300690,857362.SI,857362.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.057416,1.0,0.057416,high_v8_coverage_single_parent
2026-03-30,SW2014,300691,850702.SI,850702.SI,801750.SI,计算机,ONE_TO_ONE,0,0.063325,1.0,0.063325,high_v8_coverage_single_parent
2026-03-30,SW2014,300692,859712.SI,859712.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,300693,857336.SI,857336.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.057416,1.0,0.057416,high_v8_coverage_single_parent
2026-03-30,SW2014,300694,850923.SI,850923.SI,801880.SI,汽车,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2014,300695,850924.SI,850924.SI,801880.SI,汽车,ONE_TO_ONE,0,0.064815,1.0,0.064815,high_v8_coverage_single_parent
2026-03-30,SW2014,300696,857421.SI,857421.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.308725,1.0,0.308725,high_v8_coverage_single_parent
2026-03-30,SW2014,300697,850552.SI,850552.SI,801050.SI,有色金属,ONE_TO_ONE,0,0.101266,1.0,0.101266,high_v8_coverage_single_parent
2026-03-30,SW2014,300698,851024.SI,851024.SI,801770.SI,通信,ONE_TO_ONE,0,0.246479,1.0,0.246479,high_v8_coverage_single_parent
2026-03-30,SW2014,300699,857421.SI,857421.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.308725,1.0,0.308725,high_v8_coverage_single_parent
2026-03-30,SW2014,300700,850713.SI,850713.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.019672,1.0,0.019672,high_v8_coverage_single_parent
2026-03-30,SW2014,300701,850833.SI,850833.SI,801080.SI,电子,ONE_TO_ONE,0,0.049116,1.0,0.049116,high_v8_coverage_single_parent
2026-03-30,SW2014,300702,851511.SI,851511.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.079696,1.0,0.079696,high_v8_coverage_single_parent
2026-03-30,SW2014,300705,851512.SI,851512.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.204934,1.0,0.204934,high_v8_coverage_single_parent
2026-03-30,SW2014,300706,850813.SI,850813.SI,801080.SI,电子,ONE_TO_ONE,0,0.047151,1.0,0.047151,high_v8_coverage_single_parent
2026-03-30,SW2014,300707,850925.SI,850925.SI,801880.SI,汽车,ONE_TO_ONE,0,0.166667,1.0,0.166667,high_v8_coverage_single_parent
2026-03-30,SW2014,300708,850832.SI,850832.SI,801080.SI,电子,ONE_TO_ONE,0,0.058939,1.0,0.058939,high_v8_coverage_single_parent
2026-03-30,SW2014,300709,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2014,300710,851024.SI,851024.SI,801770.SI,通信,ONE_TO_ONE,0,0.246479,1.0,0.246479,high_v8_coverage_single_parent
2026-03-30,SW2014,300711,851027.SI,851027.SI,801770.SI,通信,ONE_TO_ONE,0,0.077465,1.0,0.077465,high_v8_coverage_single_parent
2026-03-30,SW2014,300712,857244.SI,857244.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.107955,1.0,0.107955,high_v8_coverage_single_parent
2026-03-30,SW2014,300713,857336.SI,857336.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.057416,1.0,0.057416,high_v8_coverage_single_parent
2026-03-30,SW2014,300716,857352.SI,857352.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.050239,1.0,0.050239,high_v8_coverage_single_parent
2026-03-30,SW2014,300717,850351.SI,850351.SI,801030.SI,化工,ONE_TO_ONE,0,0.043956,1.0,0.043956,high_v8_coverage_single_parent
2026-03-30,SW2014,300718,850751.SI,850751.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.116393,1.0,0.116393,high_v8_coverage_single_parent
2026-03-30,SW2014,300719,857421.SI,857421.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.308725,1.0,0.308725,high_v8_coverage_single_parent
2026-03-30,SW2014,300720,850731.SI,850731.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.086885,1.0,0.086885,high_v8_coverage_single_parent
2026-03-30,SW2014,300721,850339.SI,850339.SI,801030.SI,化工,ONE_TO_ONE,0,0.16044,1.0,0.16044,high_v8_coverage_single_parent
2026-03-30,SW2014,300722,857411.SI,857411.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.060403,1.0,0.060403,high_v8_coverage_single_parent
2026-03-30,SW2014,300723,851512.SI,851512.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.204934,1.0,0.204934,high_v8_coverage_single_parent
2026-03-30,SW2014,300724,857355.SI,857355.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.023923,1.0,0.023923,high_v8_coverage_single_parent
2026-03-30,SW2014,300725,851563.SI,851563.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.055028,1.0,0.055028,high_v8_coverage_single_parent
2026-03-30,SW2014,300726,857451.SI,857451.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.42,0.984375,0.422819,high_v8_coverage_single_parent
2026-03-30,SW2014,300727,850136.SI,850136.SI,801030.SI,化工,ONE_TO_ONE,0,0.021978,1.0,0.021978,high_v8_coverage_single_parent
2026-03-30,SW2014,300729,851491.SI,851491.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.133721,1.0,0.133721,high_v8_coverage_single_parent
2026-03-30,SW2014,300730,851041.SI,851041.SI,801750.SI,计算机,ONE_TO_ONE,0,0.255937,1.0,0.255937,high_v8_coverage_single_parent
2026-03-30,SW2014,300731,850362.SI,850362.SI,801030.SI,化工,ONE_TO_ONE,0,0.01978,1.0,0.01978,high_v8_coverage_single_parent
2026-03-30,SW2014,300732,857261.SI,857261.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.232955,1.0,0.232955,high_v8_coverage_single_parent
2026-03-30,SW2014,300733,850923.SI,850923.SI,801880.SI,汽车,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2014,300735,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2014,300736,850841.SI,850841.SI,801080.SI,电子,ONE_TO_ONE,0,0.064833,1.0,0.064833,high_v8_coverage_single_parent
2026-03-30,SW2014,300738,852214.SI,852214.SI,801770.SI,通信,ONE_TO_ONE,0,0.119718,1.0,0.119718,high_v8_coverage_single_parent
2026-03-30,SW2014,300739,850822.SI,850822.SI,801080.SI,电子,ONE_TO_ONE,0,0.082515,1.0,0.082515,high_v8_coverage_single_parent
2026-03-30,SW2014,300740,859822.SI,859822.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,300741,850135.SI,850135.SI,801030.SI,化工,ONE_TO_ONE,0,0.048352,1.0,0.048352,high_v8_coverage_single_parent
2026-03-30,SW2014,300743,850703.SI,850703.SI,801750.SI,计算机,ONE_TO_ONE,0,0.158311,1.0,0.158311,high_v8_coverage_single_parent
2026-03-30,SW2014,300745,850926.SI,850926.SI,801880.SI,汽车,ONE_TO_ONE,0,0.111111,1.0,0.111111,high_v8_coverage_single_parent
2026-03-30,SW2014,300746,857261.SI,857261.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.232955,1.0,0.232955,high_v8_coverage_single_parent
2026-03-30,SW2014,300747,850783.SI,850783.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.016393,1.0,0.016393,high_v8_coverage_single_parent
2026-03-30,SW2014,300748,850522.SI,850522.SI,801050.SI,有色金属,ONE_TO_ONE,0,0.088608,1.0,0.088608,high_v8_coverage_single_parent
2026-03-30,SW2014,300749,851438.SI,851438.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.075581,1.0,0.075581,high_v8_coverage_single_parent
2026-03-30,SW2014,300750,857371.SI,857371.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.062201,1.0,0.062201,high_v8_coverage_single_parent
2026-03-30,SW2014,300751,857355.SI,857355.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.023923,1.0,0.023923,high_v8_coverage_single_parent
2026-03-30,SW2014,300752,850832.SI,850832.SI,801080.SI,电子,ONE_TO_ONE,0,0.058939,1.0,0.058939,high_v8_coverage_single_parent
2026-03-30,SW2014,300753,851532.SI,851532.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.072106,1.0,0.072106,high_v8_coverage_single_parent
2026-03-30,SW2014,300755,852041.SI,852041.SI,801200.SI,商业贸易,ONE_TO_ONE,0,0.06087,1.0,0.06087,high_v8_coverage_single_parent
2026-03-30,SW2014,300756,850727.SI,850727.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.129508,1.0,0.129508,high_v8_coverage_single_parent
2026-03-30,SW2014,300757,850784.SI,850784.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.040984,1.0,0.040984,high_v8_coverage_single_parent
2026-03-30,SW2014,300758,850335.SI,850335.SI,801030.SI,化工,ONE_TO_ONE,0,0.035165,1.0,0.035165,high_v8_coverage_single_parent
2026-03-30,SW2014,300759,851563.SI,851563.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.055028,1.0,0.055028,high_v8_coverage_single_parent
2026-03-30,SW2014,300760,851532.SI,851532.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.072106,1.0,0.072106,high_v8_coverage_single_parent
2026-03-30,SW2014,300761,850173.SI,850173.SI,801010.SI,农林牧渔,ONE_TO_ONE,0,0.063492,1.0,0.063492,high_v8_coverage_single_parent
2026-03-30,SW2014,300762,857451.SI,857451.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.42,0.984375,0.422819,high_v8_coverage_single_parent
2026-03-30,SW2014,300765,851511.SI,851511.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.079696,1.0,0.079696,high_v8_coverage_single_parent
2026-03-30,SW2014,300766,851042.SI,851042.SI,801750.SI,计算机,ONE_TO_ONE,0,0.092348,1.0,0.092348,high_v8_coverage_single_parent
2026-03-30,SW2014,300767,850362.SI,850362.SI,801030.SI,化工,ONE_TO_ONE,0,0.01978,1.0,0.01978,high_v8_coverage_single_parent
2026-03-30,SW2014,300768,851042.SI,851042.SI,801750.SI,计算机,ONE_TO_ONE,0,0.092348,1.0,0.092348,high_v8_coverage_single_parent
2026-03-30,SW2014,300769,857372.SI,857372.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.100478,1.0,0.100478,high_v8_coverage_single_parent
2026-03-30,SW2014,300770,859951.SI,859951.SI,801760.SI,传媒,ONE_TO_ONE,0,0.089744,1.0,0.089744,high_v8_coverage_single_parent
2026-03-30,SW2014,300771,850703.SI,850703.SI,801750.SI,计算机,ONE_TO_ONE,0,0.158311,1.0,0.158311,high_v8_coverage_single_parent
2026-03-30,SW2014,300774,859712.SI,859712.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,300775,857421.SI,857421.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.308725,1.0,0.308725,high_v8_coverage_single_parent
2026-03-30,SW2014,300776,857355.SI,857355.SI,801730.SI,电气设备,ONE_TO_ONE,0,0.023923,1.0,0.023923,high_v8_coverage_single_parent
2026-03-30,SW2014,300777,857421.SI,857421.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.308725,1.0,0.308725,high_v8_coverage_single_parent
2026-03-30,SW2014,300778,857261.SI,857261.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.232955,1.0,0.232955,high_v8_coverage_single_parent
2026-03-30,SW2014,300779,859713.SI,859713.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,300780,850751.SI,850751.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.116393,1.0,0.116393,high_v8_coverage_single_parent
2026-03-30,SW2014,300781,857651.SI,857651.SI,801760.SI,传媒,ONE_TO_ONE,0,0.153846,1.0,0.153846,high_v8_coverage_single_parent
2026-03-30,SW2014,300782,850815.SI,850815.SI,801080.SI,电子,ONE_TO_ONE,0,0.068762,1.0,0.068762,high_v8_coverage_single_parent
2026-03-30,SW2014,300783,851281.SI,851281.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.076923,0.909091,0.077519,high_v8_coverage_single_parent
2026-03-30,SW2014,300784,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2014,300785,857674.SI,857674.SI,801760.SI,传媒,ONE_TO_ONE,0,0.051282,1.0,0.051282,high_v8_coverage_single_parent
2026-03-30,SW2014,300786,859721.SI,859721.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,300787,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2014,300788,857692.SI,857692.SI,801760.SI,传媒,ONE_TO_ONE,0,0.121795,1.0,0.121795,high_v8_coverage_single_parent
2026-03-30,SW2014,300789,850703.SI,850703.SI,801750.SI,计算机,ONE_TO_ONE,0,0.158311,1.0,0.158311,high_v8_coverage_single_parent
2026-03-30,SW2014,300790,850702.SI,850702.SI,801750.SI,计算机,ONE_TO_ONE,0,0.063325,1.0,0.063325,high_v8_coverage_single_parent
2026-03-30,SW2014,300791,851247.SI,851247.SI,801120.SI,食品饮料,ONE_TO_ONE,0,0.062016,1.0,0.062016,high_v8_coverage_single_parent
2026-03-30,SW2014,300792,852063.SI,852063.SI,801200.SI,商业贸易,ONE_TO_ONE,0,0.069565,1.0,0.069565,high_v8_coverage_single_parent
2026-03-30,SW2014,300793,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2014,300795,852183.SI,852183.SI,801210.SI,休闲服务,ONE_TO_ONE,0,0.032258,1.0,0.032258,high_v8_coverage_single_parent
2026-03-30,SW2014,300796,850333.SI,850333.SI,801030.SI,化工,ONE_TO_ONE,0,0.065934,1.0,0.065934,high_v8_coverage_single_parent
2026-03-30,SW2014,300797,852182.SI,852182.SI,801210.SI,休闲服务,ONE_TO_ONE,0,0.215054,1.0,0.215054,high_v8_coverage_single_parent
2026-03-30,SW2014,300798,850338.SI,850338.SI,801030.SI,化工,ONE_TO_ONE,0,0.028571,1.0,0.028571,high_v8_coverage_single_parent
2026-03-30,SW2014,300800,859721.SI,859721.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,300801,850339.SI,850339.SI,801030.SI,化工,ONE_TO_ONE,0,0.16044,1.0,0.16044,high_v8_coverage_single_parent
2026-03-30,SW2014,300802,850784.SI,850784.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.040984,1.0,0.040984,high_v8_coverage_single_parent
2026-03-30,SW2014,300803,851041.SI,851041.SI,801750.SI,计算机,ONE_TO_ONE,0,0.255937,1.0,0.255937,high_v8_coverage_single_parent
2026-03-30,SW2014,300804,850333.SI,850333.SI,801030.SI,化工,ONE_TO_ONE,0,0.065934,1.0,0.065934,high_v8_coverage_single_parent
2026-03-30,SW2014,300805,857651.SI,857651.SI,801760.SI,传媒,ONE_TO_ONE,0,0.153846,1.0,0.153846,high_v8_coverage_single_parent
2026-03-30,SW2014,300806,850355.SI,850355.SI,801030.SI,化工,ONE_TO_ONE,0,0.043956,1.0,0.043956,high_v8_coverage_single_parent
2026-03-30,SW2014,300807,850703.SI,850703.SI,801750.SI,计算机,ONE_TO_ONE,0,0.158311,1.0,0.158311,high_v8_coverage_single_parent
2026-03-30,SW2014,300808,850832.SI,850832.SI,801080.SI,电子,ONE_TO_ONE,0,0.058939,1.0,0.058939,high_v8_coverage_single_parent
2026-03-30,SW2014,300809,850711.SI,850711.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.029508,1.0,0.029508,high_v8_coverage_single_parent
2026-03-30,SW2014,300810,850935.SI,850935.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.067114,1.0,0.067114,high_v8_coverage_single_parent
2026-03-30,SW2014,300811,850522.SI,850522.SI,801050.SI,有色金属,ONE_TO_ONE,0,0.088608,1.0,0.088608,high_v8_coverage_single_parent
2026-03-30,SW2014,300812,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2014,300813,850727.SI,850727.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.129508,1.0,0.129508,high_v8_coverage_single_parent
2026-03-30,SW2014,300814,850822.SI,850822.SI,801080.SI,电子,ONE_TO_ONE,0,0.082515,1.0,0.082515,high_v8_coverage_single_parent
2026-03-30,SW2014,300815,859713.SI,859713.SI,,,UNMATCHED,1,0.0,0.0,0.0,no_shared_symbols
2026-03-30,SW2014,300816,850925.SI,850925.SI,801880.SI,汽车,ONE_TO_ONE,0,0.166667,1.0,0.166667,high_v8_coverage_single_parent
